user_id_label,product_id_label,Title,Category,predicted_rating
A1UPGL67SKBSPJ,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,3.8859277
A1UPGL67SKBSPJ,039572774X,The American Heritage Dictionary of Idioms,Book,3.8345723
A1UVMG7COVPLC6,6303360041,None But the Lonely Heart,Video,7.150944
A1UVMG7COVPLC6,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A1UVMG7COVPLC6,0878301534,Ballroom Dancing,Book,7.0981927
A1UVMG7COVPLC6,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A1UVMG7COVPLC6,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A1UYCXUDL814XB,0811726371,Today's Military Wife: Meeting the Challenges of Service Life (Today's Military Wife),Book,4.948432
A1UYCXUDL814XB,0312982178,Water Touching Stone,Book,4.0941834
A1UYCXUDL814XB,0380819546,Site Unseen : An Emma Fielding Mystery (Emma Fielding Mysteries),Book,3.9738913
A1UYCXUDL814XB,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,3.7255628
A1UYCXUDL814XB,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,3.6520703
A1V8NBMG0PDVK1,0590568833,How to Kill a Monster (Goosebumps),Book,4.135111
A1V8NBMG0PDVK1,0195110382,War at Sea: A Naval History of World War II,Book,3.9572673
A1V8NBMG0PDVK1,0671727737,The Eagle Has Landed,Book,3.9423096
A1V8NBMG0PDVK1,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,3.9384944
A1V8NBMG0PDVK1,6303360041,None But the Lonely Heart,Video,3.9323425
A1VFKMHY42W2O3,0827229534,Patterns of Preaching: A Sermon Sampler,Book,5.6746798
A1VFKMHY42W2O3,0590568833,How to Kill a Monster (Goosebumps),Book,5.573427
A1VFKMHY42W2O3,0140430407,"Puddnhead Wilson : And, Those Extraordinary Twins (The Penguin English Library)",Book,5.191891
A1VFKMHY42W2O3,0553525476,"The Casebook of Sherlock Holmes, Volume 2 (Casebook of Sherlock Holmes)",Book,4.923693
A1VFKMHY42W2O3,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.6909304
A1VJZGMKK1GEFP,0878301534,Ballroom Dancing,Book,6.2826953
A1VJZGMKK1GEFP,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A1VJZGMKK1GEFP,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A1VJZGMKK1GEFP,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A1VJZGMKK1GEFP,B000007R0T,Sol to Soul,Music,6.2256246
A1VUK87IQQ7P16,0533139317,Growing Millionaire Kids,Book,2.125674
A1VUK87IQQ7P16,0689846088,A Charlie Brown Christmas,Book,1.9670222
A1VUK87IQQ7P16,0415157528,Colloquial Polish: The Complete Course for Beginners (Colloquial Series (Book Only)),Book,1.923346
A1VUK87IQQ7P16,1861007418,Beginning ASP.NET Databases using C#,Book,1.8043463
A1VUK87IQQ7P16,1559362022,Wake Up and Smell the Coffee,Book,1.736308
A1W9F3Z7LZQRVS,0878301534,Ballroom Dancing,Book,6.2826953
A1W9F3Z7LZQRVS,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A1W9F3Z7LZQRVS,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A1W9F3Z7LZQRVS,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A1W9F3Z7LZQRVS,B000007R0T,Sol to Soul,Music,6.2256246
A1WC6GEAVET9K8,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,4.9457464
A1WC6GEAVET9K8,0874850037,The Ebony Cookbook: A Date With a Dish,Book,4.284921
A1WC6GEAVET9K8,0878301534,Ballroom Dancing,Book,3.9359276
A1WC6GEAVET9K8,0738700797,Candlemas: Feast of Flames,Book,3.9292228
A1WC6GEAVET9K8,B000056PNE,The NBA's 100 Greatest Plays,DVD,3.4028637
A1WZQJW5SILMKS,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,4.6315923
A1WZQJW5SILMKS,0761116982,Staff Meals from Chanterelle,Book,3.941872
A1WZQJW5SILMKS,1861007418,Beginning ASP.NET Databases using C#,Book,3.907166
A1WZQJW5SILMKS,059047913X,You Can Name 100 Dinosaurs!,Book,3.139664
A1WZQJW5SILMKS,0807205249,Junie B. Jones Collection: Books 9-12,Book,3.0285316
A1X3WPFHTUX3UX,B000007R0T,Sol to Soul,Music,2.237411
A1X3WPFHTUX3UX,0590568833,How to Kill a Monster (Goosebumps),Book,2.1260676
A1X3WPFHTUX3UX,0486220125,How the Other Half Lives: Studies Among the Tenements of New York,Book,2.054079
A1X3WPFHTUX3UX,B0000060T5,Jonny Quest - Bandit in Adventures Best Friend,Video,2.026094
A1X3WPFHTUX3UX,039572774X,The American Heritage Dictionary of Idioms,Book,2.021358
A1X4MP1TV1SICV,0195110382,War at Sea: A Naval History of World War II,Book,2.3317811
A1X4MP1TV1SICV,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,2.2380054
A1X4MP1TV1SICV,0671727737,The Eagle Has Landed,Book,2.142012
A1X4MP1TV1SICV,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,2.1415007
A1X4MP1TV1SICV,0471346608,Baby Basics : A Guide for New Parents,Book,2.1298122
A1XFCNX4GD4XK0,0878301534,Ballroom Dancing,Book,5.0261564
A1XFCNX4GD4XK0,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.0183964
A1XFCNX4GD4XK0,0590568833,How to Kill a Monster (Goosebumps),Book,5.006067
A1XFCNX4GD4XK0,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9865313
A1XFCNX4GD4XK0,B000007R0T,Sol to Soul,Music,4.9804997
A1XLGBJKD3O3WH,B000007R0T,Sol to Soul,Music,5.5935273
A1XLGBJKD3O3WH,0590568833,How to Kill a Monster (Goosebumps),Book,5.3151693
A1XLGBJKD3O3WH,0486220125,How the Other Half Lives: Studies Among the Tenements of New York,Book,5.135197
A1XLGBJKD3O3WH,B0000060T5,Jonny Quest - Bandit in Adventures Best Friend,Video,5.0652347
A1XLGBJKD3O3WH,039572774X,The American Heritage Dictionary of Idioms,Book,5.0533953
A1XPCHKIFECW33,0195110382,War at Sea: A Naval History of World War II,Book,3.9515975
A1XPCHKIFECW33,B000007R0T,Sol to Soul,Music,3.5946314
A1XPCHKIFECW33,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,3.4817717
A1XPCHKIFECW33,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,3.4503572
A1XPCHKIFECW33,0151803870,Selected Essays,Book,3.4329498
A1XQCV5734A94Z,0878301534,Ballroom Dancing,Book,6.2826953
A1XQCV5734A94Z,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A1XQCV5734A94Z,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A1XQCV5734A94Z,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A1XQCV5734A94Z,B000007R0T,Sol to Soul,Music,6.2256246
A1XY3SJZLJIXSI,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A1XY3SJZLJIXSI,0688060676,Ten Black Dots,Book,7.488569
A1XY3SJZLJIXSI,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A1XY3SJZLJIXSI,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A1XY3SJZLJIXSI,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A1XYLQ2K6E3QRC,0439240751,"Double Jeopardy (T*Witches, 6)",Book,5.0358315
A1XYLQ2K6E3QRC,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,4.9442
A1XYLQ2K6E3QRC,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,4.68654
A1XYLQ2K6E3QRC,0688060676,Ten Black Dots,Book,4.6463985
A1XYLQ2K6E3QRC,0486275035,Goldilocks and the Three Bears : Full-Color Picture Book (Dover Little Activity Books),Book,4.003021
A1Y37HNNB6XMN8,0878301534,Ballroom Dancing,Book,6.2826953
A1Y37HNNB6XMN8,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A1Y37HNNB6XMN8,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A1Y37HNNB6XMN8,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A1Y37HNNB6XMN8,B000007R0T,Sol to Soul,Music,6.2256246
A1Y6LC4JFBCGZN,6303360041,None But the Lonely Heart,Video,5.7207556
A1Y6LC4JFBCGZN,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,5.6886816
A1Y6LC4JFBCGZN,0878301534,Ballroom Dancing,Book,5.6785545
A1Y6LC4JFBCGZN,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.654654
A1Y6LC4JFBCGZN,0471346608,Baby Basics : A Guide for New Parents,Book,5.6538305
A1Y87E22UVYCE6,6303360041,None But the Lonely Heart,Video,7.150944
A1Y87E22UVYCE6,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A1Y87E22UVYCE6,0878301534,Ballroom Dancing,Book,7.0981927
A1Y87E22UVYCE6,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A1Y87E22UVYCE6,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A1YI1ZTJY81UEL,0195110382,War at Sea: A Naval History of World War II,Book,3.4976718
A1YI1ZTJY81UEL,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,3.357008
A1YI1ZTJY81UEL,0671727737,The Eagle Has Landed,Book,3.2130182
A1YI1ZTJY81UEL,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,3.2122507
A1YI1ZTJY81UEL,0471346608,Baby Basics : A Guide for New Parents,Book,3.1947188
A1YTPPKN4ZXI6M,0878301534,Ballroom Dancing,Book,6.2826953
A1YTPPKN4ZXI6M,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A1YTPPKN4ZXI6M,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A1YTPPKN4ZXI6M,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A1YTPPKN4ZXI6M,B000007R0T,Sol to Soul,Music,6.2256246
A1Z55JMTYAYE8Q,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,3.0203927
A1Z55JMTYAYE8Q,1861007418,Beginning ASP.NET Databases using C#,Book,2.9627879
A1Z55JMTYAYE8Q,0761116982,Staff Meals from Chanterelle,Book,2.5012574
A1Z55JMTYAYE8Q,0807205249,Junie B. Jones Collection: Books 9-12,Book,2.3386333
A1Z55JMTYAYE8Q,0533139317,Growing Millionaire Kids,Book,2.126611
A1Z5TNULKBBUQ2,0878301534,Ballroom Dancing,Book,3.124956
A1Z5TNULKBBUQ2,6303360041,None But the Lonely Heart,Video,3.0195599
A1Z5TNULKBBUQ2,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,2.973557
A1Z5TNULKBBUQ2,0590568833,How to Kill a Monster (Goosebumps),Book,2.9580705
A1Z5TNULKBBUQ2,B000002O8D,"Southern By the Grace of God: Lynyrd Skynyrd Tribute Tour, Vol. 1",Music,2.9563468
A1Z6QIRIRQA4JR,0590568833,How to Kill a Monster (Goosebumps),Book,4.9446115
A1Z6QIRIRQA4JR,0827229534,Patterns of Preaching: A Sermon Sampler,Book,4.5695796
A1Z6QIRIRQA4JR,0553525476,"The Casebook of Sherlock Holmes, Volume 2 (Casebook of Sherlock Holmes)",Book,4.045541
A1Z6QIRIRQA4JR,6303360041,None But the Lonely Heart,Video,4.0002694
A1Z6QIRIRQA4JR,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,3.987888
A1ZKPET0VDG25V,0878301534,Ballroom Dancing,Book,2.5130782
A1ZKPET0VDG25V,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,2.5091982
A1ZKPET0VDG25V,0590568833,How to Kill a Monster (Goosebumps),Book,2.5030334
A1ZKPET0VDG25V,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,2.4932656
A1ZKPET0VDG25V,B000007R0T,Sol to Soul,Music,2.4902499
A2003P5YJPPC6P,6303360041,None But the Lonely Heart,Video,7.150944
A2003P5YJPPC6P,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A2003P5YJPPC6P,0878301534,Ballroom Dancing,Book,7.0981927
A2003P5YJPPC6P,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A2003P5YJPPC6P,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A208LAR7NCPPDB,0684868008,Casanova in Bohemia : A Novel,Book,0.9891117
A208LAR7NCPPDB,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,0.8266068
A208LAR7NCPPDB,0849943221,"Black Friday (Soul Survivor Series, Bk. 4)",Book,0.820046
A208LAR7NCPPDB,B000007R0T,Sol to Soul,Music,0.73139143
A208LAR7NCPPDB,0895872218,Backroad Buffets & Country Cafes: A Southern Guide to Meat-And-Threes & Down-Home Dining,Book,0.72143763
A20EEWWSFMZ1PN,6303360041,None But the Lonely Heart,Video,7.150944
A20EEWWSFMZ1PN,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A20EEWWSFMZ1PN,0878301534,Ballroom Dancing,Book,7.0981927
A20EEWWSFMZ1PN,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A20EEWWSFMZ1PN,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A20FV0274HTO6L,0140445684,Capital : A Critique of Political Economy (Penguin Classics),Book,4.92592
A20FV0274HTO6L,0687054532,Out on the Edge: A Wake-Up Call for Church Leaders on the Edge of the Media Reformation,Book,4.360888
A20FV0274HTO6L,0849943221,"Black Friday (Soul Survivor Series, Bk. 4)",Book,4.3456383
A20FV0274HTO6L,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,4.250976
A20FV0274HTO6L,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.141152
A20IIR0422G3A5,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,5.78949
A20IIR0422G3A5,0761116982,Staff Meals from Chanterelle,Book,4.92734
A20IIR0422G3A5,1861007418,Beginning ASP.NET Databases using C#,Book,4.8839574
A20IIR0422G3A5,059047913X,You Can Name 100 Dinosaurs!,Book,3.9245799
A20IIR0422G3A5,0807205249,Junie B. Jones Collection: Books 9-12,Book,3.7856646
A20IOTRKF4YRM7,6303360041,None But the Lonely Heart,Video,7.150944
A20IOTRKF4YRM7,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A20IOTRKF4YRM7,0878301534,Ballroom Dancing,Book,7.0981927
A20IOTRKF4YRM7,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A20IOTRKF4YRM7,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A20VFCXL6VGKNN,0878301534,Ballroom Dancing,Book,5.0261564
A20VFCXL6VGKNN,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.0183964
A20VFCXL6VGKNN,0590568833,How to Kill a Monster (Goosebumps),Book,5.006067
A20VFCXL6VGKNN,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9865313
A20VFCXL6VGKNN,B000007R0T,Sol to Soul,Music,4.9804997
A20WKGBDKUIZOZ,0878301534,Ballroom Dancing,Book,2.5130782
A20WKGBDKUIZOZ,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,2.5091982
A20WKGBDKUIZOZ,0590568833,How to Kill a Monster (Goosebumps),Book,2.5030334
A20WKGBDKUIZOZ,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,2.4932656
A20WKGBDKUIZOZ,B000007R0T,Sol to Soul,Music,2.4902499
A20Z5TZ9XZWFTU,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A20Z5TZ9XZWFTU,0688060676,Ten Black Dots,Book,7.488569
A20Z5TZ9XZWFTU,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A20Z5TZ9XZWFTU,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A20Z5TZ9XZWFTU,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A21DZUYTN019N3,0878301534,Ballroom Dancing,Book,5.0261564
A21DZUYTN019N3,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.0183964
A21DZUYTN019N3,0590568833,How to Kill a Monster (Goosebumps),Book,5.006067
A21DZUYTN019N3,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9865313
A21DZUYTN019N3,B000007R0T,Sol to Soul,Music,4.9804997
A21F29TO32JOU5,B000007R0T,Sol to Soul,Music,4.9458337
A21F29TO32JOU5,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.6757226
A21F29TO32JOU5,0195110382,War at Sea: A Naval History of World War II,Book,4.022666
A21F29TO32JOU5,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,3.8859277
A21F29TO32JOU5,039572774X,The American Heritage Dictionary of Idioms,Book,3.8345723
A21FBLLPSKY2V2,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,4.271544
A21FBLLPSKY2V2,0878301534,Ballroom Dancing,Book,4.2692027
A21FBLLPSKY2V2,B0000060T5,Jonny Quest - Bandit in Adventures Best Friend,Video,4.263563
A21FBLLPSKY2V2,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.261797
A21FBLLPSKY2V2,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,4.254685
A21FQDQINC0TPO,0878301534,Ballroom Dancing,Book,6.2826953
A21FQDQINC0TPO,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,6.272996
A21FQDQINC0TPO,0590568833,How to Kill a Monster (Goosebumps),Book,6.257583
A21FQDQINC0TPO,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,6.2331634
A21FQDQINC0TPO,B000007R0T,Sol to Soul,Music,6.2256246
A21MRBA79EAL65,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A21MRBA79EAL65,0688060676,Ten Black Dots,Book,7.488569
A21MRBA79EAL65,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A21MRBA79EAL65,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A21MRBA79EAL65,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A21R8VX2Q5NUSU,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A21R8VX2Q5NUSU,0688060676,Ten Black Dots,Book,7.488569
A21R8VX2Q5NUSU,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A21R8VX2Q5NUSU,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A21R8VX2Q5NUSU,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A21YWWE6QOL810,0590568833,How to Kill a Monster (Goosebumps),Book,4.9446115
A21YWWE6QOL810,0827229534,Patterns of Preaching: A Sermon Sampler,Book,4.5695796
A21YWWE6QOL810,0553525476,"The Casebook of Sherlock Holmes, Volume 2 (Casebook of Sherlock Holmes)",Book,4.045541
A21YWWE6QOL810,6303360041,None But the Lonely Heart,Video,4.0002694
A21YWWE6QOL810,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,3.987888
A222LQEPE7O7BV,0590568833,How to Kill a Monster (Goosebumps),Book,5.168888
A222LQEPE7O7BV,0195110382,War at Sea: A Naval History of World War II,Book,4.9465837
A222LQEPE7O7BV,0671727737,The Eagle Has Landed,Book,4.9278865
A222LQEPE7O7BV,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9231186
A222LQEPE7O7BV,6303360041,None But the Lonely Heart,Video,4.915427
A2264IISM7CF9K,1861007418,Beginning ASP.NET Databases using C#,Book,1.5141753
A2264IISM7CF9K,0533139317,Growing Millionaire Kids,Book,1.4921132
A2264IISM7CF9K,0415157528,Colloquial Polish: The Complete Course for Beginners (Colloquial Series (Book Only)),Book,1.4424878
A2264IISM7CF9K,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,1.4383346
A2264IISM7CF9K,0807205249,Junie B. Jones Collection: Books 9-12,Book,1.3555429
A22IK3I6U76GX0,6303360041,None But the Lonely Heart,Video,7.150944
A22IK3I6U76GX0,0613100093,Betsy & Tacy Go over the Big Hill (Betsy and Tacy Books),Book,7.110852
A22IK3I6U76GX0,0878301534,Ballroom Dancing,Book,7.0981927
A22IK3I6U76GX0,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,7.068317
A22IK3I6U76GX0,0471346608,Baby Basics : A Guide for New Parents,Book,7.067288
A22UXG4ZRR6VBN,1884997015,In Quest of God: The Saga of an Extraordinary Pilgrimage,Book,8.145826
A22UXG4ZRR6VBN,0688060676,Ten Black Dots,Book,7.488569
A22UXG4ZRR6VBN,1573221740,Renovations: A Father and Son Rebuild a House and Rediscover Each Other,Book,6.535301
A22UXG4ZRR6VBN,0439240751,"Double Jeopardy (T*Witches, 6)",Book,6.3332043
A22UXG4ZRR6VBN,B000063W82,The Best of Schoolhouse Rock! - 30th Anniversary Edition,Video,6.1930065
A22YN3HRTPKZ41,0590568833,How to Kill a Monster (Goosebumps),Book,5.168888
A22YN3HRTPKZ41,0195110382,War at Sea: A Naval History of World War II,Book,4.9465837
A22YN3HRTPKZ41,0671727737,The Eagle Has Landed,Book,4.9278865
A22YN3HRTPKZ41,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9231186
A22YN3HRTPKZ41,6303360041,None But the Lonely Heart,Video,4.915427
A237036C9E21J6,0140445684,Capital : A Critique of Political Economy (Penguin Classics),Book,4.92592
A237036C9E21J6,0687054532,Out on the Edge: A Wake-Up Call for Church Leaders on the Edge of the Media Reformation,Book,4.360888
A237036C9E21J6,0849943221,"Black Friday (Soul Survivor Series, Bk. 4)",Book,4.3456383
A237036C9E21J6,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,4.250976
A237036C9E21J6,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.141152
A23AJFDNWT0RJN,0590568833,How to Kill a Monster (Goosebumps),Book,3.955689
A23AJFDNWT0RJN,0827229534,Patterns of Preaching: A Sermon Sampler,Book,3.655663
A23AJFDNWT0RJN,0553525476,"The Casebook of Sherlock Holmes, Volume 2 (Casebook of Sherlock Holmes)",Book,3.2364328
A23AJFDNWT0RJN,6303360041,None But the Lonely Heart,Video,3.200215
A23AJFDNWT0RJN,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,3.1903107
A23ET8C63IXFG2,0140445684,Capital : A Critique of Political Economy (Penguin Classics),Book,4.92592
A23ET8C63IXFG2,0687054532,Out on the Edge: A Wake-Up Call for Church Leaders on the Edge of the Media Reformation,Book,4.360888
A23ET8C63IXFG2,0849943221,"Black Friday (Soul Survivor Series, Bk. 4)",Book,4.3456383
A23ET8C63IXFG2,1590770218,"Fantastic Food with Splenda : 160 Great Recipes for Meals Low in Sugar, Carbohydrates, Fat, and Calories",Book,4.250976
A23ET8C63IXFG2,0787950599,Resolving Conflicts At Work : A Complete Guide for Everyone on the Job,Book,4.141152
A23IOPI0D1OG7V,0878301534,Ballroom Dancing,Book,5.0261564
A23IOPI0D1OG7V,0966723821,Historia De Cancer De Una Dietista : Informacion & Inspiracion para la Recuperacion & Curacion Sobreviviente de tres canceres,Book,5.0183964
A23IOPI0D1OG7V,0590568833,How to Kill a Monster (Goosebumps),Book,5.006067
A23IOPI0D1OG7V,0786863919,Disney A to Z : The Updated Official Encyclopedia (Disney a to Z),Book,4.9865313
A23IOPI0D1OG7V,B000007R0T,Sol to Soul,Music,4.9804997
A23S5PY9YFH6WW,1861007418,Beginning ASP.NET Databases using C#,Book,7.5708766
A23S5PY9YFH6WW,0533139317,Growing Millionaire Kids,Book,7.460566
A23S5PY9YFH6WW,0415157528,Colloquial Polish: The Complete Course for Beginners (Colloquial Series (Book Only)),Book,7.212439
A23S5PY9YFH6WW,1571515429,Picture Me With My Friend Jesus: Girl Version (Picture Me),Book,7.1916738
A23S5PY9YFH6WW,0807205249,Junie B. Jones Collection: Books 9-12,Book,6.7777147
A246ZWI8Q8B7L5,B000007R0T,Sol to Soul,Music,5.5935273
A246ZWI8Q8B7L5,0590568833,How to Kill a Monster (Goosebumps),Book,5.3151693
A246ZWI8Q8B7L5,0486220125,How the Other Half Lives: Studies Among the Tenements of New York,Book,5.135197
A246ZWI8Q8B7L5,B0000060T5,Jonny Quest - Bandit in Adventures Best Friend,Video,5.0652347
A246ZWI8Q8B7L5,039572774X,The American Heritage Dictionary of Idioms,Book,5.0533953
A248BODXPA8T3W,0312982178,Water Touching Stone,Book,4.9471984
A248BODXPA8T3W,0811726371,Today's Military Wife: Meeting the Challenges of Service Life (Today's Military Wife),Book,4.1921296
A248BODXPA8T3W,B0000646IJ,Brahms: Violin Concerto; Double Concerto,Music,3.9886944
A248BODXPA8T3W,0380819546,Site Unseen : An Emma Fielding Mystery (Emma Fielding Mysteries),Book,3.8462806
A248BODXPA8T3W,0312871880,Irish Stew!,Book,3.726376
A2531YUGRPORO3,0140445684,Capital : A Critique of Political Economy (Penguin Classics),Book,4.92592
